Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
muskmelon,29.12533739,91.52291141,21.90440445,93,22,48
muskmelon,27.93114233,93.56161439,20.66127836,95,21,47
muskmelon,29.45771748,92.12534736,20.76212031,109,12,48
muskmelon,27.96872279,92.17444796,28.94766949,118,12,47
muskmelon,29.48882958,91.07574233,26.01909355,100,14,49
muskmelon,29.47156259,90.77069618,28.75226067,89,9,47
muskmelon,27.0767265,90.14362622,24.4514648,95,16,46
muskmelon,27.30008597,90.80015308,25.09484511,95,7,45
muskmelon,29.82729394,90.79007335,22.84203589,87,6,45
muskmelon,29.93061247,93.22980899,24.34814338,93,20,50
muskmelon,29.94349168,93.90741192,20.39020503,84,29,49
muskmelon,28.03306461,91.47355778,21.17924769,111,5,47
muskmelon,29.8843055,94.0371147,21.0000988,111,5,52
muskmelon,27.7058373,92.91185695,22.06207161,111,15,54
muskmelon,29.78714005,94.65343534,27.8659442,89,11,47
muskmelon,28.57819995,92.86597437,27.5987178,110,15,48
muskmelon,29.48069921,90.33698678,26.0365768,95,30,52
muskmelon,27.51492243,94.96218673,21.01796432,115,12,52
muskmelon,28.05457761,94.81637388,21.84869328,120,25,50
muskmelon,29.03167341,93.12603235,24.15591199,102,11,45
muskmelon,28.5854649,91.89216849,26.88372572,94,5,55
muskmelon,27.08808014,93.42402083,25.32159689,84,18,46
muskmelon,27.99611732,90.84660317,21.61893763,107,22,54
muskmelon,27.87317436,91.14849627,24.05207925,80,18,52
muskmelon,28.96586565,90.71832938,22.25838137,86,18,45
muskmelon,28.87726019,92.48839665,24.44267592,113,28,48
muskmelon,29.17052093,94.19790371,22.06994464,115,18,53
muskmelon,29.34033587,90.01506395,21.44532907,82,20,54
muskmelon,29.07265321,91.91533173,28.83568362,98,22,47
muskmelon,28.68275966,92.50969311,29.11187663,117,25,54
muskmelon,28.92705913,91.39356832,23.20076686,83,15,49
muskmelon,27.99901833,91.64193051,23.28618248,120,16,51
muskmelon,27.59350075,91.79742953,24.84266123,111,5,50
muskmelon,29.87331077,90.60932469,24.69720481,85,21,47
muskmelon,28.55852465,90.45773041,27.26588346,90,23,54
muskmelon,29.19378695,91.46241065,26.48240255,99,29,55
muskmelon,27.98780984,92.78226196,27.14509034,102,11,47
muskmelon,28.05380704,91.81758779,20.76582087,80,18,51
muskmelon,27.3506296,94.2911951,27.21244021,87,21,52
muskmelon,29.34081108,94.5513539,28.22908103,114,8,52
muskmelon,28.61475136,94.22253035,28.98574189,99,6,46
muskmelon,27.04863538,91.34685096,25.08146686,89,25,50
muskmelon,29.5275305,94.57459443,21.13545688,96,13,55
muskmelon,28.50416396,93.46806467,24.20007242,82,26,47
muskmelon,28.89578588,94.78993038,23.0362503,106,21,52
muskmelon,27.04927452,91.3821731,23.65747461,90,15,52
muskmelon,28.96017885,91.69532178,24.7458198,106,16,54
apple,22.75088787,90.69489172,110.4317855,24,128,196
apple,23.8494014,94.34814995,114.0512495,7,144,197
apple,22.60800988,94.58900601,116.0396587,14,128,205
apple,21.18667419,91.13435689,122.233323,8,120,201
apple,23.41044706,91.69913296,116.0777931,20,129,201
apple,22.86006627,93.12859895,117.7296726,32,137,204
apple,22.48403042,93.40819246,105.5473627,27,139,205
apple,22.02775403,92.96129462,121.1349176,0,123,205
apple,21.91191314,91.68748063,117.0761277,22,144,196
apple,23.71059131,93.27392415,112.6676589,1,124,199
apple,21.37784654,92.72043743,106.1417017,30,122,197
apple,22.84852833,94.32130209,123.5977843,29,121,196
apple,23.1094265,92.79630809,108.183792,13,126,204
apple,23.25230817,94.54128292,105.3558408,9,139,199
apple,23.67287749,90.4935574,104.2298028,0,133,200
apple,23.76881552,90.59810302,102.2648546,30,143,199
apple,23.34386401,91.47684705,104.4267991,36,140,198
apple,22.63946441,90.18451645,108.3405879,37,137,199
apple,22.45696744,94.76285385,114.8407725,33,121,203
apple,22.96388477,93.58065995,104.6472986,7,144,195
apple,21.07273439,93.56585985,107.8737015,35,128,205
apple,22.44075021,92.70785115,121.4977331,29,128,198
apple,22.71271308,90.45261746,109.8852597,2,143,196
apple,21.70416965,93.44006288,115.1781396,34,140,198
apple,22.43324518,92.48667725,119.1025189,29,144,204
apple,21.25941052,92.84416234,109.0658471,32,141,203
apple,22.9215706,94.89613443,105.6941544,13,144,197
apple,22.81212536,91.51861705,107.855225,25,143,198
apple,21.12152071,90.6878768,102.8017203,9,137,200
apple,21.11478672,90.31528693,104.5086618,6,144,198
apple,23.59997268,90.97597665,107.1728191,37,126,196
apple,23.12652652,94.71203306,108.6211833,2,120,203
apple,22.98458907,93.3204487,122.1952483,11,143,197
apple,22.12659387,90.97818277,104.5412275,10,141,201
apple,22.53779727,91.48135786,101.8474768,24,142,202
apple,22.49095104,91.70292746,124.3915101,23,138,195
apple,22.35548159,94.47811755,116.7366261,18,125,204
apple,22.20700989,93.50574163,120.1593771,13,121,196
apple,22.44516988,94.73763514,107.1843273,26,122,202
apple,22.76643029,92.12438519,120.4359949,28,123,202
apple,22.19109412,90.02575116,112.3126628,26,121,201
apple,23.6119202,91.70293849,123.5900822,21,137,196
apple,23.86087054,94.92048112,105.0241329,21,135,198
apple,21.42177231,92.62665309,102.8045658,5,144,205
apple,22.36629253,90.78572467,124.9831618,2,123,205
apple,23.99686172,91.61001707,117.6102915,15,133,199
apple,21.80129837,92.73446667,120.0586671,31,130,198
apple,23.80436344,92.80441624,100.6192543,25,143,200
apple,23.71475278,91.53331177,121.8961665,16,143,204
apple,23.34467359,90.37981478,112.8954016,19,122,202
apple,22.31253665,90.03577124,113.0688155,10,125,196
apple,23.50201428,92.21083961,107.9868949,20,139,202
apple,23.46260321,91.45665004,111.7763395,28,123,198
apple,23.06204373,92.39544055,114.7399101,28,136,200
apple,22.47420512,91.22759742,124.2179699,2,131,199
apple,22.69780133,92.82223419,105.0508234,2,140,197
apple,23.66682067,93.90191078,105.4004751,27,138,201
apple,22.50050273,92.45878335,100.9343903,30,127,204
apple,23.83053666,90.84422164,109.5966791,32,145,203
apple,23.64142354,93.74461474,116.6912176,29,139,205
apple,21.41363812,92.99124545,118.3979065,26,126,195
apple,22.85267372,94.5764581,117.5314026,40,136,202
apple,22.98208095,93.84505029,109.5852253,6,124,200
apple,21.19909519,90.80819418,103.6838922,35,138,200
apple,23.87192332,90.49939035,103.0548094,17,136,196
apple,21.0365275,94.33919546,114.7412734,33,134,205
apple,22.61711614,93.51978375,116.9256766,16,143,197
apple,21.45278675,90.74531921,116.7036582,27,120,200
apple,22.81227579,92.12992101,109.3383552,29,145,205
apple,21.98141856,91.12719303,115.4789148,3,141,197
apple,22.52709326,92.54780429,115.3830068,15,123,204
apple,22.35628673,91.92360477,107.7697413,5,136,195
apple,21.19852186,92.15595143,105.8554351,10,136,204
apple,23.8812458,93.45067555,104.9116663,7,141,195
apple,22.78234161,94.36803516,122.1449949,2,129,201
apple,22.19055385,92.43764169,121.6622761,29,138,197
apple,22.91430043,90.70475565,118.6044645,30,137,200
apple,23.08950736,90.22507299,108.2166601,29,132,204
apple,21.72484506,92.83975602,121.6961761,14,139,197
apple,22.44307715,91.59234006,102.5565807,18,125,203
apple,21.1316077,91.95769858,122.5391946,33,143,204
apple,22.71750705,92.25479855,107.0289866,40,144,196
apple,23.75033085,92.88160462,117.6602827,9,143,197
apple,23.76121837,93.661643,100.825956,38,135,203
apple,22.13450646,94.67695747,112.9203223,28,130,196
apple,21.17089176,90.23730166,123.6495149,35,142,203
apple,22.36238282,91.15761594,118.6832725,12,129,205
apple,22.77856513,92.70124029,113.7759219,1,135,203
apple,21.22503442,90.09877774,113.9760462,0,145,205
apple,23.15791104,90.34396882,110.712841,31,121,201
apple,22.42776057,93.91722423,102.7230739,35,131,203
apple,23.64082979,90.95257927,116.7431319,29,140,195
apple,22.29423493,90.69033986,122.7418744,33,138,198
apple,23.35225078,90.90054697,113.0381382,14,140,197
apple,22.03911546,94.58075845,110.9804014,35,145,195
apple,23.80593812,92.48879468,119.6335548,40,120,197
apple,22.31944084,90.85174383,100.1173443,25,132,198
apple,22.14464104,93.82567435,120.6310784,31,137,196
apple,23.65167552,94.50528753,115.3611268,36,144,196
apple,22.16939473,90.27185592,124.4683112,10,140,197
orange,15.78144173,92.51077745,119.035002,22,30,12
orange,26.03097313,91.50819306,101.2847738,37,6,13
orange,13.36050601,91.35608208,111.2266885,27,13,6
orange,18.87957654,92.04304496,114.6659511,7,16,9
orange,29.47741671,91.57802915,111.1727497,20,7,9
orange,28.06903173,92.91487288,114.1339416,26,27,10
orange,25.66901098,92.04670813,112.5424199,5,23,15
orange,29.77149434,92.00719952,114.4161786,0,18,14
orange,30.55472573,90.90343769,106.0711985,39,24,14
orange,23.96147583,90.26408017,102.6958703,13,23,6
orange,23.98289638,91.5473145,118.4901697,21,17,15
orange,25.26052689,90.31153735,117.3695296,33,12,8
orange,31.08368929,90.14362642,109.6894658,6,9,12
orange,14.78003032,91.22062116,100.1961762,19,7,10
orange,26.56608303,94.45239715,116.3796525,24,18,6
orange,24.85903405,94.39000473,111.7803734,9,11,8
orange,34.51465139,93.63812684,103.5684926,31,8,7
orange,24.12188673,90.72351622,102.835632,22,17,5
orange,23.85340379,90.10522549,103.923226,13,5,8
orange,24.60297538,91.28408653,111.2948115,16,8,9
orange,15.63211033,94.25966183,101.4705704,4,13,6
orange,19.33516809,91.97978938,116.450422,0,25,14
orange,28.2620488,91.98317355,105.2132259,8,7,10
orange,22.67594476,93.36348717,110.3332655,4,23,5
orange,21.03200078,92.9641969,110.6823944,33,14,8
orange,33.23453301,91.06053924,115.7659902,30,7,15
orange,22.30318989,92.15987039,117.3688104,21,29,12
orange,11.50322938,94.8933184,115.5683776,11,14,5
orange,14.34320488,94.35734702,110.2223123,9,8,15
orange,33.1056981,93.48447453,119.1709113,5,18,14
orange,30.49183837,90.4582865,113.3302105,29,25,14
orange,30.25578031,92.03272799,116.7173125,33,12,15
orange,12.22816189,90.26457428,108.4161706,8,16,6
orange,10.01081312,90.22399223,119.3941064,15,14,8
orange,22.79196751,90.60901895,116.5084074,16,7,8
orange,20.18432263,90.65458473,116.8130969,0,12,7
orange,30.72119881,94.01331956,106.8118019,5,25,6
orange,24.35590861,92.39651663,119.6946577,6,8,11
orange,21.21306973,91.35349216,112.9834361,10,5,5
orange,10.78689755,91.38411917,117.5293447,1,17,6
orange,11.89925671,91.34663797,103.5771468,1,30,10
orange,22.56664172,93.37488907,109.8585753,0,23,15
orange,18.86883219,93.24688124,119.3936976,24,27,9
orange,17.34083741,93.04897191,112.7194284,36,11,13
orange,34.90665289,92.87820148,102.1906333,40,21,8
orange,24.53610067,91.90997228,115.9787989,40,22,6
orange,13.8377282,91.74780462,107.9873218,32,18,13
orange,22.3551049,93.52211892,101.5164589,9,10,10
orange,34.74004942,93.12316972,100.1967854,13,16,8
orange,11.54785707,94.14861001,108.8289171,15,9,11
orange,23.13338811,91.94670335,104.4224145,29,11,5
orange,29.98364695,94.55239717,115.3560318,1,15,9
orange,20.87947369,90.93756231,102.4550786,18,5,11
orange,17.24944623,91.13772765,112.5090516,14,22,9
orange,15.83388699,91.68293851,109.7571416,33,15,7
orange,23.01014302,91.11764246,112.6738296,4,6,7
orange,16.39624284,92.18151927,102.944161,17,16,14
orange,24.45132792,93.10527686,109.4711098,12,20,10
orange,31.87859192,91.15248149,105.3437825,34,29,8
orange,31.34920143,91.48247612,109.1549823,39,28,10
orange,18.05142392,90.03969587,111.7793889,31,25,12
orange,30.84835031,92.86773675,107.4142681,12,6,8
orange,22.45616931,91.52781832,118.0069295,12,29,13
orange,13.70319166,90.95589386,106.2944879,26,11,11
orange,20.48954522,93.72485075,111.8391951,19,24,15
orange,13.20844373,94.02769434,106.2696156,39,21,9
orange,32.31944397,93.67804556,117.6236473,16,29,13
orange,20.68185224,90.91510525,109.7513927,36,29,13
orange,31.52675982,90.50621806,113.1169398,37,23,12
orange,25.35467646,91.81183218,116.7555937,39,9,15
orange,17.66545409,91.69865887,110.6857506,31,5,14
orange,12.59093977,91.81668769,119.3916718,18,12,8
orange,11.86631922,93.68394562,106.060149,20,20,10
orange,11.03367937,92.22706805,112.7715925,5,8,5
orange,25.2990432,94.96419851,117.9733424,20,8,12
orange,32.23797837,90.15406807,104.7052254,25,21,11
orange,17.68408797,94.35815354,108.0638166,14,19,14
orange,10.2708877,90.19147747,106.6955204,37,18,12
orange,17.22034507,94.78797376,108.0054343,26,15,6
orange,19.667056,90.50096668,100.1737964,13,22,5
orange,10.35609594,93.75652041,101.1456947,32,25,9
orange,27.255435,91.71369387,101.139435,19,7,9
orange,34.5917846,92.13229786,115.5650287,28,7,9
orange,32.39523995,94.51768464,113.25373,24,30,11
orange,10.16431299,91.22320999,106.362551,7,17,10
orange,21.49118657,93.43949693,101.4819888,18,23,8
orange,16.53460397,94.76759975,110.0447896,7,20,12
orange,31.8520694,90.12220323,109.9455062,20,23,11
orange,28.04799508,90.00621688,117.1311498,18,14,11
orange,31.75048899,94.59551226,115.1989301,34,11,10
orange,29.07412717,93.27189064,100.7896871,20,29,10
orange,19.14381903,90.71037456,108.0230792,37,24,13
orange,16.14820285,91.4448027,107.4287664,12,8,10
orange,34.05296914,92.05811721,116.8020848,34,10,14
orange,34.51423957,90.56151463,118.3271968,6,13,9
orange,32.71748548,90.54608254,113.328978,27,30,5
orange,25.16296632,92.54736032,114.3117197,13,8,12
orange,27.68167318,94.47316879,113.9995146,6,7,7
orange,21.35093384,90.9492967,107.0862095,40,17,15
orange,11.69894639,93.25638873,103.2005992,31,26,9
papaya,35.21462816,91.49725058,243.0745066,61,68,50
papaya,42.39413392,90.79028064,88.46607497,58,46,45
papaya,38.4191628,91.14220381,119.2653877,45,47,55
papaya,35.33294932,92.11508608,235.6133585,39,65,53
papaya,42.92325255,90.07600528,196.2408242,31,68,45
papaya,33.83508569,92.85470152,203.4044028,70,68,45
papaya,33.20258348,92.76437927,197.5282582,68,62,50
papaya,23.48546973,93.71043692,191.7760562,34,65,47
papaya,29.33710543,90.81781439,202.0572747,38,68,54
papaya,40.21199348,94.50766912,186.6762324,69,64,47
papaya,42.13473976,91.70445386,197.402901,58,51,47
papaya,32.86316618,91.4618874,47.271547,59,47,53
papaya,29.80744318,91.38048469,232.7046126,44,64,54
papaya,31.56213762,93.0484859,63.62250788,56,57,48
papaya,36.32268069,93.06134398,141.1736926,69,60,54
papaya,37.13165026,94.60761797,172.4788062,56,58,49
papaya,38.4418717,93.63739039,77.71566883,49,55,53
papaya,32.66160599,90.78931681,78.85085502,38,51,52
papaya,27.92765919,91.55594211,149.9107557,54,65,47
papaya,39.01793345,91.48815629,105.8841531,57,57,51
papaya,32.51247398,94.65904123,51.07048113,39,52,53
papaya,38.72382798,91.72514851,62.62377075,58,67,45
papaya,43.30204933,92.83405443,110.562229,61,64,52
papaya,27.58548913,90.72526502,238.5008779,34,62,55
papaya,40.78881819,92.90951393,132.7923586,31,48,45
papaya,23.19451074,91.40301608,206.3999208,47,46,52
papaya,32.68067385,92.61715632,248.8592986,32,68,52
papaya,34.28879307,93.61082872,127.2509777,36,59,46
papaya,39.30050027,94.16193416,120.9512466,61,51,51
papaya,39.73149053,91.12220596,122.7628653,70,54,46
papaya,39.23342464,91.25589286,64.4478499,44,56,49
papaya,27.34734861,94.17756725,40.35153141,34,68,51
papaya,40.76998685,92.09278584,209.8678411,50,59,47
papaya,26.26559543,90.79668055,59.49373381,39,70,52
papaya,28.12971499,93.3210737,117.8201907,34,61,49
papaya,34.2804607,90.55561637,98.54047745,44,60,55
papaya,33.7960155,93.00754254,182.026807,31,62,52
papaya,31.53243779,90.87394933,207.0735119,65,62,51
papaya,42.30495821,90.51431779,74.876786,44,57,53
papaya,24.63676897,90.61964344,218.2299187,50,47,48
papaya,28.28222883,91.37059792,179.2720807,43,50,48
papaya,24.48620746,92.98254537,183.49095,60,46,53
papaya,42.84609252,94.63548176,78.8099639,70,68,55
papaya,43.67549305,93.10887229,103.8235658,59,62,52
papaya,42.07213781,92.92203105,165.7412972,60,58,51
papaya,33.46873719,92.12746225,136.8277041,42,60,47
papaya,31.7018373,91.66232213,48.83810592,35,66,47
papaya,41.41968393,90.03863107,199.3096432,34,65,48
papaya,42.54744013,94.94482086,214.4103848,36,54,46
papaya,28.91842453,94.63676767,63.68794608,39,64,52
papaya,43.08022702,93.90305729,211.8529059,37,52,47
papaya,29.20300896,93.96834049,209.4083305,33,47,46
papaya,41.04224355,91.37258067,181.527598,34,48,48
papaya,25.62446619,93.18240298,97.26336657,49,54,50
papaya,35.32876402,91.06138506,163.9069365,40,65,49
papaya,24.42561272,92.27749066,63.35298768,68,52,49
papaya,31.18298415,90.21646909,54.01872359,50,46,52
papaya,31.88342554,91.3256535,79.27201575,65,63,50
papaya,42.93368602,91.1756748,246.3613268,40,49,47
papaya,23.11407669,94.31994776,231.5153161,42,53,48
papaya,24.87212063,93.90560147,135.1694525,49,55,51
papaya,43.36051537,93.35191636,114.778071,59,62,49
papaya,26.83054058,90.75379971,144.6656444,63,58,47
papaya,30.42012134,93.12659793,75.95295,70,65,52
papaya,28.64555584,93.22642604,115.8163936,63,50,52
papaya,32.50037548,93.47888842,71.73759526,40,64,47
papaya,43.03714283,94.6428898,41.5856585,63,58,50
papaya,30.10773379,90.34546355,75.24521981,45,58,49
papaya,23.69212243,93.61055571,87.53393983,66,69,47
papaya,35.67667332,93.30641944,141.3381168,54,67,52
papaya,27.71948962,94.43877142,82.83061083,69,67,52
papaya,35.26824831,92.38282957,149.8488208,67,68,49
papaya,23.16855863,90.78821158,161.6892093,45,57,47
papaya,33.08706051,92.25197542,88.1300769,56,50,52
papaya,37.4620912,90.44967809,172.3458448,70,50,53
papaya,38.73218907,94.73613484,218.142147,44,47,45
papaya,32.57720726,92.74889453,93.7942847,50,60,47
papaya,38.38231475,93.10378595,210.2735346,52,51,53
papaya,42.93605359,90.09448142,234.8466111,35,68,45
papaya,25.65492304,92.74501561,52.95477913,68,69,52
papaya,37.58899717,91.99740365,159.6577388,32,55,52
papaya,29.60718808,93.15642801,62.68710535,32,55,51
papaya,25.34756111,93.02871078,174.4012337,48,62,47
papaya,25.9300384,93.02357765,241.8202079,39,69,53
papaya,32.76795887,94.57377401,240.4795923,49,61,45
papaya,29.02328049,90.20396783,126.8069869,48,57,54
papaya,40.00439101,90.17015833,92.11877372,69,66,49
papaya,33.32315744,91.25271223,234.496633,53,55,55
papaya,31.22790131,94.94021378,46.44279118,38,61,52
papaya,26.68386496,92.9585411,62.50689682,57,64,55
papaya,24.70528368,90.14732171,108.4103158,51,57,55
papaya,38.2016825,93.97379963,218.0908814,56,65,45
papaya,36.56769731,93.79503425,104.4218596,54,66,52
papaya,26.05375792,93.69111672,240.6863901,58,55,47
papaya,31.29986342,92.76039164,54.77830202,68,70,54
papaya,40.10207731,94.35110201,149.1199989,42,59,55
papaya,38.58954491,91.58076549,102.2708231,43,64,47
papaya,41.31330062,91.1508798,239.7427554,35,67,49
papaya,37.03551903,91.79430166,188.5181422,56,59,55
papaya,23.0124018,91.07355541,208.3357976,39,64,53
coconut,26.7627493,92.86056895,224.5903664,18,30,29
coconut,25.61294367,94.3138837,224.3206759,37,23,28
coconut,28.130115,95.64807631,151.0761899,13,28,33
coconut,25.02887163,91.53720922,179.8248944,2,21,35
coconut,27.79797651,99.64573002,181.6942283,10,18,35
coconut,29.25902906,95.11294697,184.7624496,7,11,32
coconut,27.10134661,93.69979946,150.9502632,39,5,31
coconut,25.84726298,90.92669463,147.8888994,34,6,27
coconut,26.58580443,90.98617591,178.8116076,31,30,29
coconut,28.38503882,99.18843684,189.6711349,25,7,35
coconut,28.43647052,91.81320717,145.5414413,16,18,26
coconut,28.27298134,96.93649473,198.8234862,26,10,33
coconut,27.00648436,96.46168931,144.3331315,27,8,32
coconut,27.63551259,99.34854917,157.9171537,37,18,30
coconut,26.29644905,99.65809151,215.9195049,19,15,34
coconut,27.1326009,95.23797989,204.7206567,0,19,33
coconut,25.56567803,97.61361544,199.7936345,31,20,26
coconut,25.94951662,93.40548703,172.0540491,9,17,32
coconut,28.03380598,95.01630593,218.0055713,22,11,29
coconut,29.12859129,91.30924833,157.2388553,31,6,26
coconut,27.0828252,97.00155491,171.7575545,34,6,30
coconut,28.11321494,90.01734526,172.4813641,24,6,32
coconut,27.5136304,94.18955816,156.6732553,1,8,26
coconut,27.63834933,95.48763389,205.5463111,31,13,33
coconut,29.01256899,94.01014388,150.0500312,10,9,28
coconut,26.58413917,95.78923137,171.6262299,36,27,26
coconut,28.28905147,97.00396405,142.9403233,38,24,33
coconut,28.69164799,96.65248672,178.9635457,11,6,25
coconut,29.70931288,96.30484325,209.8453993,16,14,30
coconut,27.14865285,96.66355213,149.2433497,33,14,35
coconut,29.28725038,91.95614918,132.1491176,16,6,29
coconut,25.06871967,93.31410447,134.8419069,32,11,31
coconut,26.92449525,91.20106019,194.9022136,38,14,30
coconut,28.27804288,93.64761266,171.9457959,8,6,33
coconut,29.18032562,92.73041222,204.9603677,23,6,33
coconut,28.3575072,91.64509299,160.7306991,29,25,35
coconut,29.38072512,93.27565685,218.5241851,24,14,33
coconut,25.39241091,98.08951196,218.080385,32,12,30
coconut,26.31270635,98.62048026,208.1181381,30,25,31
coconut,29.52501367,91.91185319,194.3100272,14,21,35
coconut,28.83214859,92.17170353,145.4172387,27,22,29
coconut,28.48444906,97.76865458,160.389421,40,5,29
coconut,28.74013335,93.39676499,156.7650823,17,11,32
coconut,25.00872392,95.59224018,165.8092179,30,30,35
coconut,29.8690834,91.14723422,192.7678575,28,10,30
coconut,27.54273211,94.59086121,150.2012138,39,7,29
coconut,26.52166434,98.38227669,144.6261698,32,20,35
coconut,25.03512351,95.89739958,174.796583,7,15,32
coconut,29.20394909,95.66997327,211.2506267,29,17,29
coconut,27.05826457,91.10510371,224.7006953,34,15,34
coconut,26.18552389,96.96637916,135.4186222,14,23,25
coconut,27.59376845,92.48519606,162.8432736,18,19,29
coconut,25.76011662,94.65830608,131.2451414,7,21,35
coconut,28.87862994,95.11320315,145.0583117,24,27,34
coconut,26.50908611,94.48414544,199.8778403,39,29,29
coconut,26.87037587,91.72546257,214.4128874,29,8,28
coconut,27.57283516,94.90485697,145.9298935,10,24,27
coconut,28.05912437,98.3670985,171.6516396,0,29,32
coconut,29.51611558,92.56492864,131.2116167,32,11,31
coconut,28.96318258,95.16333673,222.803013,37,10,32
coconut,25.09897688,92.36099489,157.7592626,20,29,27
coconut,27.1872282,92.19906776,141.3220576,31,29,35
coconut,29.03065024,90.79093862,205.5720367,17,30,27
coconut,27.754298,95.94643831,131.0900076,1,12,30
coconut,27.31155708,99.96906006,201.8258633,6,13,29
coconut,28.84270971,99.64328526,224.4016682,15,28,32
coconut,26.61423461,96.97300803,191.006688,27,24,29
coconut,29.70143197,95.65754365,215.1968037,3,23,30
coconut,25.54759871,91.64194826,212.867626,8,26,26
coconut,26.37978453,91.49882979,167.0470997,20,28,26
coconut,27.45907759,92.90736493,142.1430003,26,18,27
coconut,27.02269204,95.71935435,147.1682459,1,6,35
coconut,28.98545306,90.73966792,148.8398374,27,30,31
coconut,26.1055118,91.52421214,134.1279669,23,7,34
coconut,25.0707247,95.02156793,192.9036306,0,26,31
coconut,25.54963273,96.92786777,191.2996157,38,6,25
coconut,28.56973521,95.67906668,134.8370348,25,12,26
coconut,26.07010807,96.7036223,143.533473,40,5,32
coconut,25.51791333,94.38420565,178.7297725,0,19,31
coconut,25.9490364,94.73860514,144.1571109,26,9,32
coconut,28.2974764,95.41122824,182.4482352,35,30,34
coconut,29.56549169,91.40896307,224.8315729,19,30,30
coconut,29.69952329,95.21224392,148.3003692,31,13,33
coconut,26.14162144,93.28415295,195.4115025,17,29,26
coconut,26.00175125,94.79998418,209.540094,2,30,30
coconut,27.15116142,91.48889469,164.9182225,30,13,25
coconut,28.97318719,98.09861043,213.9011021,8,15,33
coconut,26.13958446,96.38580769,131.3387935,18,12,35
coconut,25.51618488,94.33465411,135.1272491,8,28,30
coconut,27.55821802,99.98187601,174.6256481,40,22,29
coconut,27.81132822,97.48410555,154.0621221,27,10,33
coconut,25.60033702,99.7240104,165.8248732,21,20,31
coconut,26.91641934,99.84671638,225.6323656,3,9,35
coconut,29.1797902,90.27214288,188.9252083,22,16,27
coconut,26.44600063,98.29937782,221.2258168,27,8,30
coconut,28.43572863,95.8840407,203.9283708,22,8,33
coconut,28.94099669,93.00109012,191.7723087,28,27,32
coconut,26.45488737,93.45042636,149.2220255,23,21,26
coconut,25.79490531,93.84150618,152.4238712,37,5,34
coconut,26.93141945,98.80313612,166.5712879,19,26,29
cotton,24.40228894,79.19732001,90.8022356,133,47,24
cotton,23.09595631,84.86275707,71.29581071,136,36,20
cotton,23.9656349,76.97696717,90.75616738,104,47,18
cotton,24.88738107,75.62137159,89.76050416,133,47,23
cotton,25.36243778,83.63276077,88.43618918,126,38,23
cotton,24.69457084,81.7358876,78.58494391,126,50,19
cotton,25.0017188,80.53965818,96.32600992,113,41,20
cotton,22.45942937,81.30681027,64.23026638,121,45,22
cotton,23.60564038,79.29573149,72.49800885,121,47,16
cotton,24.58453146,79.12404171,71.94608134,129,60,22
cotton,23.0865933,83.55546146,71.84080724,107,45,25
cotton,23.5000992,83.63488952,79.81328183,122,59,18
cotton,24.1472953,75.88298598,69.91563467,140,38,15
cotton,24.69315538,84.84422454,89.799462,102,49,21
cotton,24.484692,84.44932014,90.94342484,111,40,25
cotton,24.49112609,82.24415809,64.02949379,131,35,18
cotton,23.47986888,81.73049149,86.76287924,135,43,16
cotton,24.18586246,76.04203958,69.08056728,100,46,18
cotton,25.00755095,78.17952126,86.06411872,123,39,24
cotton,25.99237426,77.0543546,89.1188212,117,56,15
cotton,23.66457347,81.69105088,99.36898373,121,36,24
cotton,25.66891439,81.38103349,78.59595817,101,58,18
cotton,22.04612876,84.62978302,86.00758678,107,42,24
cotton,22.4204752,84.55794703,93.46595573,100,41,22
cotton,25.03149561,82.21276599,95.0191318,125,39,21
cotton,23.53371386,77.21705554,87.54004943,105,60,23
cotton,22.77076388,82.5993307,81.49543437,102,46,19
cotton,25.49848236,79.9751579,67.05961949,131,49,22
cotton,25.248679,83.4630147,86.55517751,139,35,15
cotton,22.78249615,77.51235009,64.61444234,108,36,19
cotton,23.37044424,77.43198948,71.67870701,118,45,23
cotton,24.86560781,78.22080815,79.56866268,107,51,22
cotton,24.14386157,84.51591287,80.36146974,125,60,17
cotton,25.03300222,79.04368718,97.10087029,113,37,20
cotton,23.65724079,84.47601498,88.54479121,131,52,16
cotton,25.54359718,84.09229796,88.94245493,115,48,16
cotton,22.00085141,79.47270984,90.42224164,113,38,25
cotton,23.64328417,78.1258666,80.96157332,111,41,18
cotton,23.96436009,78.02763149,84.63148859,111,53,19
cotton,24.65425757,75.6350708,61.82980133,122,48,16
cotton,24.3017998,84.87668973,65.0247867,108,46,17
cotton,24.29144926,81.02453404,90.41694635,132,41,22
cotton,24.29470232,84.61527627,81.05902285,103,42,17
cotton,25.72180042,81.19666206,99.93100821,133,50,25
cotton,24.87663664,76.30050373,91.9223468,127,37,18
cotton,22.60612115,77.34264002,75.13617229,110,39,25
cotton,23.86814008,75.68339729,90.4547185,131,38,19
cotton,23.41022496,76.43836957,78.82199603,108,38,24
cotton,24.96440768,81.31677618,80.03995829,122,40,17
cotton,25.16820129,80.30351815,84.62419032,111,50,15
cotton,22.72767171,77.07598065,77.55176318,140,40,17
cotton,22.45145981,76.25674874,86.84998693,100,40,20
cotton,23.04920461,75.53835214,70.65644296,123,50,16
cotton,25.29250148,75.66653335,62.64174227,107,36,21
cotton,22.95604064,82.33733678,66.48339303,118,50,19
cotton,22.80213132,84.14668447,91.6389565,103,51,20
cotton,23.54234715,75.98203329,84.12536744,133,57,19
